202	b-Q	4.18	0	37.8	18.9	-26.88	50.2599	42.2617	b-Q	4.18	0	52.2	26.1	-37.12	69.2923	58.3614
203	b-Q	4.18	0	-58.65	35.88	18.63	71.3565	68.7546	b-Q	4.18	0	-26.35	16.12	8.37	32.2755	30.8898
204	b-Q	4.18	0	55.2	33.81	66.93	93.2054	64.7314	b-Q	4.18	0	24.8	15.19	30.07	42.0411	29.0822
205	b-Q	4.18	0	44.22	-34.84	-48.91	74.692	56.296	b-Q	4.18	0	21.78	-17.16	-24.09	36.968	27.7279
206	b-Q	4.18	0	13.92	50.46	5.22	52.7702	52.3448	b-Q	4.18	0	10.08	36.54	3.78	38.3215	37.9049
207	b-Q	4.18	0	42	8.96	29.68	52.3704	42.9451	b-Q	4.18	0	33	7.04	23.32	41.2293	33.7426
208	b-Q	4.18	0	4.13	-25.37	-44.25	51.3442	25.704	b-Q	4.18	0	2.87	-17.63	-30.75	35.8063	17.8621
209	b-Q	4.18	0	-40.56	-18.2	20.8	49.2592	44.4562	b-Q	4.18	0	-37.44	-16.8	19.2	45.4984	41.0365
210	b-Q	4.18	0	5.72	-27.28	2.2	28.2706	27.8732	b-Q	4.18	0	7.28	-34.72	2.8	35.83	35.475
211	b-Q	4.18	0	16.81	34.85	-13.12	41.0695	38.6924	b-Q	4.18	0	24.19	50.15	-18.88	58.9415	55.6792
212	b-Q	4.18	0	-13.64	42.16	-26.66	51.882	44.3116	b-Q	4.18	0	-8.36	25.84	-16.34	31.9697	27.1587
213	b-Q	4.18	0	-30.1	4.73	-35.26	46.7881	30.4694	b-Q	4.18	0	-39.9	6.27	-46.74	61.9146	40.3896
214	b-Q	4.18	0	20.01	-13.8	-24.15	34.5186	24.3072	b-Q	4.18	0	8.99	-6.2	-10.85	15.9516	10.9206
215	b-Q	4.18	0	-46.92	-15.18	-17.94	52.6425	49.3145	b-Q	4.18	0	-21.08	-6.82	-8.06	23.944	22.1558
216	b-Q	4.18	0	19.22	17.98	52.08	58.502	26.319	b-Q	4.18	0	11.78	11.02	31.92	36.0079	16.131
217	Tau+	1.776	0	-17.94	57.96	-20.01	63.9121	60.6729	Tau-	1.776	0	-8.06	26.04	-8.99	28.7579	27.2589
218	b-Q	4.18	0	-42.84	46.41	-5.1	63.503	63.1597	b-Q	4.18	0	-41.16	44.59	-4.9	61.0237	60.6829
219	b-Q	4.18	0	12.96	38.34	26.46	48.5337	40.4712	b-Q	4.18	0	11.04	32.66	22.54	41.4015	34.4755
220	b-Q	4.18	0	-35	14.5	-35	51.7467	37.8847	b-Q	4.18	0	-35	14.5	-35	51.7467	37.8847
221	b-Q	4.18	0	-27	-11.16	-12.96	32.2332	29.2155	b-Q	4.18	0	-48	-19.84	-23.04	56.9731	51.9387
222	b-Q	4.18	0	18.24	-31.04	28.48	46.0951	36.0025	b-Q	4.18	0	38.76	-65.96	60.52	97.6381	76.5053
223	b-Q	4.18	0	39.44	-40.6	-55.1	79.1035	56.6028	b-Q	4.18	0	28.56	-29.4	-39.9	57.3543	40.9882
224	b-Q	4.18	0	-44.08	20.88	32.48	58.749	48.7752	b-Q	4.18	0	-31.92	15.12	23.52	42.6399	35.32
225	W+	91.2	1	21.76	7.04	-8.32	94.3913	22.8705	W-	91.2	1	12.24	3.96	-4.68	92.2217	12.8646
226	b-Q	4.18	0	-4.2	17.22	36.12	40.4511	17.7248	b-Q	4.18	0	-5.8	23.78	49.88	55.7191	24.4771
227	b-Q	4.18	0	1.32	62.7	-44.88	77.2316	62.7139	b-Q	4.18	0	0.68	32.3	-23.12	39.947	32.3072
228	W+	91.2	1	26.88	0	20.58	97.2806	26.88	W-	91.2	1	37.12	0	28.42	102.484	37.12
229	b-Q	4.18	0	-39.06	-1.26	-29.4	49.0826	39.0803	b-Q	4.18	0	-53.94	-1.74	-40.6	67.6638	53.9681
230	b-Q	4.18	0	42.75	-42.75	-45	75.4824	60.4576	b-Q	4.18	0	52.25	-52.25	-55	92.2095	73.8927
231	W+	91.2	1	-38.19	17.1	21.66	102.652	41.8436	W-	91.2	1	-28.81	12.9	16.34	97.8819	31.5662
232	b-Q	4.18	0	-25.53	11.73	-16.56	32.8798	28.0958	b-Q	4.18	0	-11.47	5.27	-7.44	15.2368	12.6227
233	b-Q	4.18	0	-30.75	0.41	4.51	31.3615	30.7527	b-Q	4.18	0	-44.25	0.59	6.49	44.9222	44.2539
234	b-Q	4.18	0	15.84	-8.25	11.88	21.8535	17.8597	b-Q	4.18	0	32.16	-16.75	24.12	43.7501	36.2606
235	b-Q	4.18	0	12.24	-25.84	0.34	28.8983	28.5924	b-Q	4.18	0	23.76	-50.16	0.66	55.6639	55.5028
236	b-Q	4.18	0	2.58	25.37	2.15	25.9304	25.5008	b-Q	4.18	0	3.42	33.63	2.85	34.1799	33.8035
237	b-Q	4.18	0	8	-39	40	56.5904	39.8121	b-Q	4.18	0	8	-39	40	56.5904	39.8121
238	b-Q	4.18	0	0.31	-11.16	-25.11	27.7962	11.1643	b-Q	4.18	0	0.69	-24.84	-55.89	61.308	24.8496
239	b-Q	4.18	0	-15.91	6.88	-32.68	37.2279	17.3339	b-Q	4.18	0	-21.09	9.12	-43.32	49.2144	22.9774
240	b-Q	4.18	0	20.4	-14.28	9.52	26.9848	24.9014	b-Q	4.18	0	39.6	-27.72	18.48	51.9186	48.338
241	W+	91.2	1	-46.2	-49.5	-29.7	117.406	67.7103	W-	91.2	1	-23.8	-25.5	-15.3	98.8343	34.8811
242	b-Q	4.18	0	-32.76	-30.66	25.62	51.8373	44.8693	b-Q	4.18	0	-45.24	-42.34	35.38	71.4741	61.9624
243	b-Q	4.18	0	8.1	-33.48	23.76	42.0539	34.4459	b-Q	4.18	0	6.9	-28.52	20.24	35.8905	29.3428
244	b-Q	4.18	0	39.06	61.38	44.64	85.4599	72.7543	b-Q	4.18	0	23.94	37.62	27.36	52.4827	44.5913
245	b-Q	4.18	0	-38.4	-18.56	49.28	65.3072	42.6501	b-Q	4.18	0	-21.6	-10.44	27.72	36.8975	23.9907
246	b-Q	4.18	0	52.08	-48.98	-33.48	79.0554	71.4938	b-Q	4.18	0	31.92	-30.02	-20.52	48.5657	43.8188
247	b-Q	4.18	0	-30.24	53.2	20.16	64.5647	61.1939	b-Q	4.18	0	-23.76	41.8	15.84	50.7952	48.0809
248	b-Q	4.18	0	-50.32	53.04	-34	80.7392	73.1119	b-Q	4.18	0	-23.68	24.96	-16	38.1735	34.4056
249	b-Q	4.18	0	58.28	-22.94	-48.36	79.2399	62.6323	b-Q	4.18	0	35.72	-14.06	-29.64	48.6786	38.3875
250	b-Q	4.18	0	59.22	35.28	-14.49	70.5629	68.9325	b-Q	4.18	0	34.78	20.72	-8.51	41.5796	40.4842
251	W+	91.2	1	30.08	27.52	-0.32	99.8984	40.7696	W-	91.2	1	63.92	58.48	-0.68	125.792	86.6353
252	b-Q	4.18	0	-14.04	-20.16	16.56	29.9208	24.5672	b-Q	4.18	0	-24.96	-35.84	29.44	52.8365	43.675
253	b-Q	4.18	0	25.85	-21.45	-47.3	58.1643	33.5905	b-Q	4.18	0	21.15	-17.55	-38.7	47.6496	27.4832
254	b-Q	4.18	0	44.28	23.76	37.8	63.0204	50.2519	b-Q	4.18	0	37.72	20.24	32.2	53.7287	42.8072
255	W+	91.2	1	32.3	19.38	-33.82	104.308	37.6679	W-	91.2	1	52.7	31.62	-55.18	123.042	61.4582
256	Tau+	1.776	0	62.1	-55.2	-27.6	87.5692	83.087	Tau-	1.776	0	27.9	-24.8	-12.4	39.3747	37.3289
257	b-Q	4.18	0	39.69	8.82	-20.16	45.574	40.6582	b-Q	4.18	0	23.31	5.18	-11.84	26.9786	23.8786
258	W+	91.2	1	4.8	-29.76	-25.6	99.4057	30.1446	W-	91.2	1	10.2	-63.24	-54.4	124.017	64.0573
259	b-Q	4.18	0	21.46	-31.82	-9.25	39.6999	38.3803	b-Q	4.18	0	36.54	-54.18	-15.75	67.3512	65.3502
260	W+	91.2	1	-10.5	-47	28	106.868	48.1586	W-	91.2	1	-10.5	-47	28	106.868	48.1586
261	b-Q	4.18	0	54.51	55.89	14.49	79.5139	78.0707	b-Q	4.18	0	24.49	25.11	6.51	35.9183	35.0752
262	b-Q	4.18	0	5.31	-50.74	-4.13	51.3544	51.0171	b-Q	4.18	0	3.69	-35.26	-2.87	35.8133	35.4526
263	b-Q	4.18	0	-41.08	-23.4	-7.8	48.0982	47.2771	b-Q	4.18	0	-37.92	-21.6	-7.2	44.4275	43.6404
264	W+	91.2	1	-15.6	-3.6	-27.6	96.6205	16.01	W-	91.2	1	-23.4	-5.4	-41.4	102.996	24.015
265	b-Q	4.18	0	-16.38	33.15	8.58	38.1879	36.976	b-Q	4.18	0	-25.62	51.85	13.42	59.5179	57.8343
266	b-Q	4.18	0	-29.97	34.41	-17.02	48.8815	45.6317	b-Q	4.18	0	-51.03	58.59	-28.98	83.0311	77.6972
267	b-Q	4.18	0	-23.94	-3.78	34.86	42.6627	24.2366	b-Q	4.18	0	-33.06	-5.22	48.14	58.7805	33.4696
268	b-Q	4.18	0	-37.8	-12.18	-8.4	40.8072	39.7139	b-Q	4.18	0	-52.2	-16.82	-11.6	56.212	54.843
269	b-Q	4.18	0	7.6	31.54	30.4	44.6561	32.4427	b-Q	4.18	0	12.4	51.46	49.6	72.6603	52.9329
270	Tau+	1.776	0	-40.32	10.64	-16.24	44.7862	41.7003	Tau-	1.776	0	-31.68	8.36	-12.76	35.2063	32.7645
271	b-Q	4.18	0	9.1	31.85	59.15	67.9222	33.1245	b-Q	4.18	0	4.9	17.15	31.85	36.7427	17.8363
272	b-Q	4.18	0	50.74	-48.97	51.92	87.6685	70.5167	b-Q	4.18	0	35.26	-34.03	36.08	60.9963	49.0031
273	b-Q	4.18	0	18.33	32.43	-35.72	51.7792	37.2518	b-Q	4.18	0	20.67	36.57	-40.28	58.3486	42.0073
274	b-Q	4.18	0	-34.16	-34.16	-10.08	49.5267	48.3095	b-Q	4.18	0	-26.84	-26.84	-7.92	38.9996	37.9575
275	b-Q	4.18	0	12.98	12.39	-37.17	41.4858	17.9441	b-Q	4.18	0	9.02	8.61	-25.83	28.9854	12.4697
276	b-Q	4.18	0	-27.36	-28.32	-15.84	42.6494	39.3776	b-Q	4.18	0	-29.64	-30.68	-17.16	46.1707	42.659
277	Tau+	1.776	0	-3.99	-47.31	6.27	47.9231	47.478	Tau-	1.776	0	-3.01	-35.69	4.73	36.1713	35.8167
278	b-Q	4.18	0	-9	36.45	-42.3	56.713	37.5447	b-Q	4.18	0	-11	44.55	-51.7	69.2536	45.8879
279	b-Q	4.18	0	35.1	24.57	-32.37	53.8608	42.845	b-Q	4.18	0	54.9	38.43	-50.63	84.0937	67.014
280	b-Q	4.18	0	-29.15	33.55	18.15	48.1894	44.4446	b-Q	4.18	0	-23.85	27.45	14.85	39.5009	36.3638
281	b-Q	4.18	0	-35.88	-24.96	-25.48	50.7649	43.7078	b-Q	4.18	0	-33.12	-23.04	-23.52	46.8875	40.3457
282	b-Q	4.18	0	29.7	6.48	-1.62	30.7275	30.3987	b-Q	4.18	0	25.3	5.52	-1.38	26.2667	25.8952
283	b-Q	4.18	0	20.7	-30.36	-44.16	57.6003	36.7453	b-Q	4.18	0	9.3	-13.64	-19.84	26.1465	16.5088
284	Z+	91.186	1	18.48	28	-38.08	104.357	33.5486	Z-	91.186	1	14.52	22	-29.92	99.5235	26.3596
285	b-Q	4.18	0	31.96	7.82	5.78	33.6671	32.9028	b-Q	4.18	0	62.04	15.18	11.22	64.9827	63.8701
286	b-Q	4.18	0	32.76	31.32	30.96	55.0468	45.3228	b-Q	4.18	0	58.24	55.68	55.04	97.668	80.5739
287	b-Q	4.18	0	-11.89	-10.25	-4.1	16.7546	15.6982	b-Q	4.18	0	-17.11	-14.75	-5.9	23.7191	22.5901
288	b-Q	4.18	0	-3.2	15.04	24	28.8082	15.3767	b-Q	4.18	0	-6.8	31.96	51	60.7137	32.6754
289	b-Q	4.18	0	-41.18	9.28	-6.96	42.9863	42.2127	b-Q	4.18	0	-29.82	6.72	-5.04	31.2612	30.5678
290	b-Q	4.18	0	1.18	4.72	-10.03	11.9056	4.86526	b-Q	4.18	0	0.82	3.28	-6.97	8.80251	3.38095
291	b-Q	4.18	0	-0.69	48.99	67.62	83.6088	48.9949	b-Q	4.18	0	-0.31	22.01	30.38	37.7485	22.0122
292	b-Q	4.18	0	-18	-27	14.76	35.8933	32.45	b-Q	4.18	0	-32	-48	26.24	63.5139	57.6888
293	b-Q	4.18	0	-22	-2.64	-16.28	27.8115	22.1578	b-Q	4.18	0	-28	-3.36	-20.72	35.2432	28.2009
294	Tau+	1.776	0	34.81	-20.06	-47.2	62.0091	40.1764	Tau-	1.776	0	24.19	-13.94	-32.8	43.11	27.9192
295	b-Q	4.18	0	-40.26	28.38	11.88	50.8419	49.2574	b-Q	4.18	0	-20.74	14.62	6.12	26.4352	25.375
296	b-Q	4.18	0	7.48	-9.24	15.84	20.2412	11.8881	b-Q	4.18	0	9.52	-11.76	20.16	25.5505	15.1304
297	b-Q	4.18	0	-42.66	-13.5	-51.84	68.6075	44.7451	b-Q	4.18	0	-36.34	-11.5	-44.16	58.4844	38.1162
298	b-Q	4.18	0	-22.62	-42.92	-1.74	48.7267	48.5159	b-Q	4.18	0	-16.38	-31.08	-1.26	35.4024	35.1322
299	b-Q	4.18	0	-3.42	4.56	-25.08	26.057	5.7	b-Q	4.18	0	-5.58	7.44	-40.92	42.1712	9.3
300	Z+	91.186	1	-5.89	8.06	22.94	94.5557	9.98277	Z-	91.186	1	-13.11	17.94	51.06	106.844	22.2197
301	b-Q	4.18	0	26.4	-26.88	-46.08	59.6685	37.6762	b-Q	4.18	0	28.6	-29.12	-49.92	64.6174	40.8159
302	b-Q	4.18	0	36.92	48.88	-23.4	65.7067	61.2564	b-Q	4.18	0	34.08	45.12	-21.6	60.6737	56.5443
303	b-Q	4.18	0	25.84	-3.06	4.42	26.7222	26.0206	b-Q	4.18	0	50.16	-5.94	8.58	51.4043	50.5105
304	b-Q	4.18	0	43.68	-17.36	0	47.1888	47.0033	b-Q	4.18	0	34.32	-13.64	0	37.167	36.9312
305	W+	91.2	1	-45.75	16.47	1.83	103.369	48.6243	W-	91.2	1	-29.25	10.53	1.17	96.36	31.0877
306	b-Q	4.18	0	-41.18	23.78	35.38	59.418	47.5529	b-Q	4.18	0	-29.82	17.22	25.62	43.1233	34.4349
307	b-Q	4.18	0	-21.96	16.47	35.38	44.9747	27.45	b-Q	4.18	0	-14.04	10.53	22.62	28.9334	17.55
308	b-Q	4.18	0	25.2	31.95	30.15	50.8167	40.692	b-Q	4.18	0	30.8	39.05	36.85	62.0398	49.7347
309	b-Q	4.18	0	20.4	-6.8	24	32.4942	21.5035	b-Q	4.18	0	30.6	-10.2	36	48.5167	32.2552
310	b-Q	4.18	0	-11.96	-28.08	14.04	33.8544	30.5209	b-Q	4.18	0	-11.04	-25.92	12.96	31.2916	28.1732
311	b-Q	4.18	0	-36.4	-12.35	3.25	38.801	38.438	b-Q	4.18	0	-19.6	-6.65	1.75	21.1877	20.6974
312	Z+	91.186	1	42.32	-22.08	-34.04	108.407	47.7337	Z-	91.186	1	49.68	-25.92	-39.96	114.244	56.0352
313	b-Q	4.18	0	12.24	28.56	-4.59	31.6865	31.0724	b-Q	4.18	0	11.76	27.44	-4.41	30.4659	29.8538
314	b-Q	4.18	0	-5.04	1.68	29.68	30.4401	5.31263	b-Q	4.18	0	-3.96	1.32	23.32	24.0566	4.17421
315	b-Q	4.18	0	33.5	40.5	27	59.2366	52.5595	b-Q	4.18	0	33.5	40.5	27	59.2366	52.5595
316	W+	91.2	1	-12.8	63.36	35.2	117.196	64.64	W-	91.2	1	-7.2	35.64	19.8	100.158	36.36
317	Z+	91.186	1	0	-43.99	-30.21	105.653	43.99	Z-	91.186	1	0	-39.01	-26.79	102.734	39.01
318	b-Q	4.18	0	-2.96	11.47	-20.72	24.2304	11.8458	b-Q	4.18	0	-5.04	19.53	-35.28	40.8531	20.1698
319	b-Q	4.18	0	-16.1	11.96	18.86	27.8464	20.0562	b-Q	4.18	0	-18.9	14.04	22.14	32.5881	23.5442
320	b-Q	4.18	0	26.04	55.8	60.76	86.6081	61.577	b-Q	4.18	0	15.96	34.2	37.24	53.1851	37.7407
321	b-Q	4.18	0	33	48.18	-28.38	65.0631	58.3979	b-Q	4.18	0	17	24.82	-14.62	33.7083	30.0838
322	b-Q	4.18	0	-34.56	-15.36	-51.2	63.7906	37.8196	b-Q	4.18	0	-19.44	-8.64	-28.8	36.0482	21.2735
323	b-Q	4.18	0	26.66	-31.82	-37.84	56.3259	41.5123	b-Q	4.18	0	35.34	-42.18	-50.16	74.5759	55.0279
324	b-Q	4.18	0	17.48	-3.68	-38.18	42.3589	17.8632	b-Q	4.18	0	20.52	-4.32	-44.82	49.6592	20.9698
325	b-Q	4.18	0	-10.08	-29.82	18.48	36.7399	31.4776	b-Q	4.18	0	-13.92	-41.18	25.52	50.5797	43.4691
326	b-Q	4.18	0	-52.8	17.82	37.62	67.3656	55.726	b-Q	4.18	0	-27.2	9.18	19.38	34.888	28.7074
327	Z+	91.186	1	-10.26	-31.16	-33.06	102.392	32.8057	Z-	91.186	1	-16.74	-50.84	-53.94	118.699	53.5251
328	Tau+	1.776	0	-34.77	-10.37	-27.45	45.5318	36.2835	Tau-	1.776	0	-22.23	-6.63	-17.55	29.1425	23.1976
329	Tau+	1.776	0	-13.53	22.96	2.05	26.7877	26.65	Tau-	1.776	0	-19.47	33.04	2.95	38.5043	38.35
330	Z+	91.186	1	7.6	-32	-33.2	102.464	32.8901	Z-	91.186	1	11.4	-48	-49.8	115.017	49.3352
331	b-Q	4.18	0	-19.72	-60.52	40.8	75.7209	63.6518	b-Q	4.18	0	-9.28	-28.48	19.2	35.8238	29.9538
332	W+	91.2	1	-11.73	-34.5	24.15	101.136	36.4396	W-	91.2	1	-5.27	-15.5	10.85	93.2909	16.3714
333	b-Q	4.18	0	0	-41.4	-18.86	45.6851	41.4	b-Q	4.18	0	0	-48.6	-22.14	53.5688	48.6
334	b-Q	4.18	0	8.96	0.64	-26.24	28.0482	8.98283	b-Q	4.18	0	5.04	0.36	-14.76	16.1512	5.05284
335	b-Q	4.18	0	-3.78	-37.8	-25.62	46.0107	37.9885	b-Q	4.18	0	-5.22	-52.2	-35.38	63.4138	52.4604
336	b-Q	4.18	0	-57.6	24	1.2	62.5514	62.4	b-Q	4.18	0	-38.4	16	0.8	41.8171	41.6
337	b-Q	4.18	0	14.06	21.66	17.86	31.6748	25.8232	b-Q	4.18	0	22.94	35.34	29.14	51.3982	42.1326
338	b-Q	4.18	0	-3.3	-30.36	2.64	30.9364	30.5388	b-Q	4.18	0	-1.7	-15.64	1.36	16.3347	15.7321
339	b-Q	4.18	0	-41.54	38.19	-46.9	73.4924	56.4274	b-Q	4.18	0	-20.46	18.81	-23.1	36.3801	27.7926
340	b-Q	4.18	0	-45.03	7.41	-29.64	54.5767	45.6356	b-Q	4.18	0	-33.97	5.59	-22.36	41.2632	34.4269
341	b-Q	4.18	0	56.76	-62.7	39.6	93.4806	84.5753	b-Q	4.18	0	29.24	-32.3	20.4	48.2898	43.5691
342	b-Q	4.18	0	-33.15	-32.5	42.25	62.9103	46.4238	b-Q	4.18	0	-17.85	-17.5	22.75	34.0574	24.9974
343	b-Q	4.18	0	-14.08	-25.92	-12.8	32.4254	29.4973	b-Q	4.18	0	-29.92	-55.08	-27.2	68.4567	62.6818
344	b-Q	4.18	0	5.36	-10.05	11.39	16.6414	11.39	b-Q	4.18	0	2.64	-4.95	5.61	8.96753	5.61
345	b-Q	4.18	0	-31.05	-30.15	-42.75	60.9767	43.2796	b-Q	4.18	0	-37.95	-36.85	-52.25	74.4692	52.8973
346	Z+	91.186	1	-21	-19.32	39.48	103.382	28.5353	Z-	91.186	1	-29	-26.68	54.52	113.314	39.4059
347	Z+	91.186	1	-9.31	18.13	-0.98	93.441	20.3807	Z-	91.186	1	-9.69	18.87	-1.02	93.6264	21.2126
348	b-Q	4.18	0	24.6	31.16	3.69	40.0898	39.7002	b-Q	4.18	0	35.4	44.84	5.31	57.5279	57.1296
349	W+	91.2	1	-35.52	24.96	42.24	109.482	43.4128	W-	91.2	1	-38.48	27.04	45.76	112.353	47.0305
350	b-Q	4.18	0	27.44	-54.88	-43.12	75.1104	61.3577	b-Q	4.18	0	21.56	-43.12	-33.88	59.0719	48.2096
351	b-Q	4.18	0	12	-37.92	-47.52	62.1092	39.7734	b-Q	4.18	0	13	-41.08	-51.48	67.2624	43.0879
352	W+	91.2	1	-27.01	-37	33.3	107.354	45.8098	W-	91.2	1	-45.99	-63	56.7	132.727	78.0005
353	Z+	91.186	1	-4.44	22.57	-5.18	94.1851	23.0026	Z-	91.186	1	-7.56	38.43	-8.82	99.6328	39.1665
354	b-Q	4.18	0	17.39	-21.83	11.47	30.463	27.9099	b-Q	4.18	0	29.61	-37.17	19.53	51.5486	47.5222
355	b-Q	4.18	0	-29.4	7.98	36.12	47.4359	30.4638	b-Q	4.18	0	-40.6	11.02	49.88	65.3857	42.069
356	b-Q	4.18	0	3.12	35.88	51.48	62.9664	36.0154	b-Q	4.18	0	2.88	33.12	47.52	58.1451	33.245
357	b-Q	4.18	0	-55.46	41.3	0	69.2746	69.1484	b-Q	4.18	0	-38.54	28.7	0	48.2337	48.0523
358	b-Q	4.18	0	13.5	-19.8	20.25	31.6516	23.9643	b-Q	4.18	0	16.5	-24.2	24.75	38.5736	29.2898
359	W+	91.2	1	-3.76	-11.28	-11.28	92.661	11.8902	W-	91.2	1	-4.24	-12.72	-12.72	93.0538	13.4081
360	b-Q	4.18	0	-27.45	0	-50.02	57.2099	27.45	b-Q	4.18	0	-17.55	0	-31.98	36.7178	17.55
361	b-Q	4.18	0	-0.64	-30.08	7.68	31.3316	30.0868	b-Q	4.18	0	-0.36	-16.92	4.32	17.9597	16.9238
362	b-Q	4.18	0	-7.08	10.62	10.03	16.7626	12.7637	b-Q	4.18	0	-4.92	7.38	6.97	12.0301	8.86966
363	b-Q	4.18	0	30.6	21.6	-26.1	45.8432	37.4556	b-Q	4.18	0	37.4	26.4	-31.9	55.9536	45.779
364	Z+	91.186	1	12.5	10.5	-5	92.7706	16.3248	Z-	91.186	1	12.5	10.5	-5	92.7706	16.3248
365	W+	91.2	1	5.44	-52.36	-34.68	110.866	52.6418	W-	91.2	1	2.56	-24.64	-16.32	95.9034	24.7726
366	W+	91.2	1	2.96	4.07	29.97	96.13	5.03254	W-	91.2	1	5.04	6.93	51.03	104.857	8.56893
367	b-Q	4.18	0	6	4.5	38.5	39.4458	7.5	b-Q	4.18	0	6	4.5	38.5	39.4458	7.5
368	b-Q	4.18	0	-20.4	25.84	-55.76	64.8885	32.9221	b-Q	4.18	0	-9.6	12.16	-26.24	30.7577	15.4928
369	b-Q	4.18	0	-14.28	-14.28	-27.88	34.6786	20.195	b-Q	4.18	0	-27.72	-27.72	-54.12	66.957	39.202
370	b-Q	4.18	0	-13.53	-7.79	3.69	16.5781	15.6123	b-Q	4.18	0	-19.47	-11.21	5.31	23.4609	22.4665
371	b-Q	4.18	0	-48.19	-19.52	29.28	59.8172	51.9933	b-Q	4.18	0	-30.81	-12.48	18.72	38.3786	33.2416
372	W+	91.2	1	-30.87	-48.51	-37.73	114.224	57.4994	W-	91.2	1	-32.13	-50.49	-39.27	115.936	59.8463
373	b-Q	4.18	0	-15.84	-41.36	17.16	47.6812	44.2894	b-Q	4.18	0	-20.16	-52.64	21.84	60.5958	56.3684
374	b-Q	4.18	0	29.64	-19.89	-38.22	52.4632	35.6951	b-Q	4.18	0	46.36	-31.11	-59.78	81.9036	55.8308
375	b-Q	4.18	0	22.26	12.6	10.92	28.1245	25.5787	b-Q	4.18	0	30.74	17.4	15.08	38.634	35.3229
376	b-Q	4.18	0	28.83	2.48	-6.51	29.9528	28.9365	b-Q	4.18	0	64.17	5.52	-14.49	66.149	64.407
377	b-Q	4.18	0	-22	-7.2	13.2	26.9732	23.1482	b-Q	4.18	0	-33	-10.8	19.8	40.189	34.7223
378	b-Q	4.18	0	-19.04	-2.04	46.24	50.2224	19.149	b-Q	4.18	0	-8.96	-0.96	21.76	23.9201	9.01128
379	b-Q	4.18	0	-27.2	-13.2	22	37.6238	30.2338	b-Q	4.18	0	-40.8	-19.8	33	56.2419	45.3506
380	W+	91.2	1	17.92	-6.4	-4.48	93.2716	19.0286	W-	91.2	1	10.08	-3.6	-2.52	91.8605	10.7036
381	W+	91.2	1	47.56	-23.78	-16.24	106.811	53.1737	W-	91.2	1	34.44	-17.22	-11.76	99.6914	38.5051
382	b-Q	4.18	0	-58.56	-54.29	56.12	97.6914	79.8541	b-Q	4.18	0	-37.44	-34.71	35.88	62.5411	51.0543
383	b-Q	4.18	0	25.2	18.72	19.08	36.9729	31.3923	b-Q	4.18	0	44.8	33.28	33.92	65.4419	55.8086
384	b-Q	4.18	0	-44.25	5.9	-12.39	46.5173	44.6416	b-Q	4.18	0	-30.75	4.1	-8.61	32.465	31.0221
385	b-Q	4.18	0	3.96	-5.28	30.8	31.7753	6.6	b-Q	4.18	0	5.04	-6.72	39.2	40.3072	8.4
386	b-Q	4.18	0	-27.72	17.16	29.04	43.8595	32.6016	b-Q	4.18	0	-35.28	21.84	36.96	55.7241	41.4929
387	Tau+	1.776	0	8.36	-40.92	-13.2	43.8375	41.7652	Tau-	1.776	0	10.64	-52.08	-16.8	55.7757	53.1558
388	W+	91.2	1	-16.8	-2.45	-27.65	96.7998	16.9777	W-	91.2	1	-31.2	-4.55	-51.35	109.309	31.53
389	b-Q	4.18	0	-37.6	0.94	34.78	51.3981	37.6117	b-Q	4.18	0	-42.4	1.06	39.22	57.9186	42.4132
390	b-Q	4.18	0	41.61	9.12	-53.58	68.5774	42.5977	b-Q	4.18	0	31.39	6.88	-40.42	51.8065	32.1351
391	b-Q	4.18	0	18.48	-8.58	-9.24	22.7591	20.3747	b-Q	4.18	0	9.52	-4.42	-4.76	12.2596	10.496
392	b-Q	4.18	0	-52.26	41.54	-50.25	83.6613	66.7584	b-Q	4.18	0	-25.74	20.46	-24.75	41.3666	32.881
393	b-Q	4.18	0	-19.22	-2.48	7.44	21.1751	19.3793	b-Q	4.18	0	-11.78	-1.52	4.56	13.392	11.8777
394	b-Q	4.18	0	-5.6	11.55	33.95	36.5354	12.836	b-Q	4.18	0	-10.4	21.45	63.05	67.5355	23.8383
395	b-Q	4.18	0	13.44	-6.72	-10.08	18.5707	15.0264	b-Q	4.18	0	10.56	-5.28	-7.92	14.8186	11.8064
396	b-Q	4.18	0	-27	-7.2	5.85	28.8537	27.9435	b-Q	4.18	0	-33	-8.8	7.15	35.1431	34.1532
397	b-Q	4.18	0	-51	39.27	18.36	67.0649	64.3672	b-Q	4.18	0	-49	37.73	17.64	64.4453	61.843
398	W+	91.2	1	-0.44	-3.96	42.24	100.586	3.98437	W-	91.2	1	-0.56	-5.04	53.76	105.987	5.07102
399	W+	91.2	1	45.92	30.24	-52.08	118.545	54.9828	W-	91.2	1	36.08	23.76	-40.92	108.895	43.2007
400	b-Q	4.18	0	-13	-12.5	-10	21.041	18.0347	b-Q	4.18	0	-13	-12.5	-10	21.041	18.0347
401	b-Q	4.18	0	23.76	12.96	-10.44	29.3081	27.0647	b-Q	4.18	0	42.24	23.04	-18.56	51.7398	48.1151
402	Tau+	1.776	0	11.04	-7.59	-24.15	27.6743	13.3974	Tau-	1.776	0	4.96	-3.41	-10.85	12.5342	6.01911
403	b-Q	4.18	0	-29.92	34	44.2	63.4218	45.2902	b-Q	4.18	0	-14.08	16	20.8	30.0726	21.3131
